DateID,Start_date,Start_year,Start_month,Start_weekday,Start_day,End_date,End_year,End_month,End_weekday,End_day
DA0,2022-11-04,2022,11,4,4,2023-03-01,2023,3,2,1
DA1,2023-03-02,2023,3,3,2,2023-03-03,2023,3,4,3
DA2,2023-03-06,2023,3,0,6,2023-03-08,2023,3,2,8
DA3,2023-03-09,2023,3,3,9,2023-03-11,2023,3,5,11
DA4,2023-02-18,2023,2,5,18,2023-03-05,2023,3,6,5
DA5,2023-02-25,2023,2,5,25,2023-03-07,2023,3,1,7
DA6,2023-02-27,2023,2,0,27,2023-03-13,2023,3,0,13
DA7,2023-02-23,2023,2,3,23,2023-03-07,2023,3,1,7
DA8,2023-03-14,2023,3,1,14,2023-03-15,2023,3,2,15
DA9,2023-03-10,2023,3,4,10,2023-03-17,2023,3,4,17
DA10,2023-02-20,2023,2,0,20,2023-03-01,2023,3,2,1
DA11,2023-03-04,2023,3,5,4,2023-03-18,2023,3,5,18
DA12,2023-02-14,2023,2,1,14,2023-03-10,2023,3,4,10
DA13,2023-03-03,2023,3,4,3,2023-03-14,2023,3,1,14
DA14,2021-03-22,2021,3,0,22,2021-03-23,2021,3,1,23
DA15,2021-03-23,2021,3,1,23,2021-03-23,2021,3,1,23
DA16,2021-03-15,2021,3,0,15,2021-03-25,2021,3,3,25
DA17,2021-03-25,2021,3,3,25,2021-03-25,2021,3,3,25
DA18,2021-03-26,2021,3,4,26,2021-03-26,2021,3,4,26
DA19,2021-03-25,2021,3,3,25,2021-03-28,2021,3,6,28
DA20,2021-03-27,2021,3,5,27,2021-03-27,2021,3,5,27
DA21,2023-02-24,2023,2,4,24,2023-03-15,2023,3,2,15
DA22,2021-03-25,2021,3,3,25,2021-03-30,2021,3,1,30
DA23,2021-03-31,2021,3,2,31,2021-03-31,2021,3,2,31
DA24,2021-03-22,2021,3,0,22,2021-03-24,2021,3,2,24
DA25,2021-03-22,2021,3,0,22,2021-03-31,2021,3,2,31
DA26,2021-03-30,2021,3,1,30,2021-03-30,2021,3,1,30
DA27,2021-03-30,2021,3,1,30,2021-04-02,2021,4,4,2
DA28,2021-03-31,2021,3,2,31,2021-04-03,2021,4,5,3
DA29,2021-04-01,2021,4,3,1,2021-04-04,2021,4,6,4
DA30,2021-04-06,2021,4,1,6,2021-04-06,2021,4,1,6
DA31,2021-04-07,2021,4,2,7,2021-04-07,2021,4,2,7
DA32,2021-04-04,2021,4,6,4,2021-04-05,2021,4,0,5
DA33,2021-04-07,2021,4,2,7,2021-04-09,2021,4,4,9
DA34,2021-04-09,2021,4,4,9,2021-04-09,2021,4,4,9
DA35,2021-03-31,2021,3,2,31,2021-04-07,2021,4,2,7
DA36,2021-04-10,2021,4,5,10,2021-04-10,2021,4,5,10
DA37,2021-04-13,2021,4,1,13,2021-04-13,2021,4,1,13
DA38,2021-04-15,2021,4,3,15,2021-04-16,2021,4,4,16
DA39,2021-04-12,2021,4,0,12,2021-04-16,2021,4,4,16
DA40,2021-04-12,2021,4,0,12,2021-04-15,2021,4,3,15
DA41,2021-04-14,2021,4,2,14,2021-04-14,2021,4,2,14
DA42,2021-04-16,2021,4,4,16,2021-04-17,2021,4,5,17
DA43,2021-04-14,2021,4,2,14,2021-04-17,2021,4,5,17
DA44,2021-04-19,2021,4,0,19,2021-04-20,2021,4,1,20
DA45,2021-04-19,2021,4,0,19,2021-04-23,2021,4,4,23
DA46,2021-04-19,2021,4,0,19,2021-04-19,2021,4,0,19
DA47,2021-04-21,2021,4,2,21,2021-04-22,2021,4,3,22
DA48,2021-04-21,2021,4,2,21,2021-04-24,2021,4,5,24
DA49,2021-04-23,2021,4,4,23,2021-04-23,2021,4,4,23
DA50,2021-04-26,2021,4,0,26,2021-04-26,2021,4,0,26
DA51,2021-04-27,2021,4,1,27,2021-04-27,2021,4,1,27
DA52,2021-04-19,2021,4,0,19,2021-04-27,2021,4,1,27
DA53,2021-04-23,2021,4,4,23,2021-04-24,2021,4,5,24
DA54,2021-04-22,2021,4,3,22,2021-04-27,2021,4,1,27
DA55,2021-04-27,2021,4,1,27,2021-04-28,2021,4,2,28
DA56,2021-04-29,2021,4,3,29,2021-04-29,2021,4,3,29
DA57,2021-04-28,2021,4,2,28,2021-04-28,2021,4,2,28
DA58,2021-04-28,2021,4,2,28,2021-04-29,2021,4,3,29
DA59,2021-04-29,2021,4,3,29,2021-04-30,2021,4,4,30
DA60,2021-04-27,2021,4,1,27,2021-04-30,2021,4,4,30
DA61,2021-04-30,2021,4,4,30,2021-04-30,2021,4,4,30
DA62,2021-05-01,2021,5,5,1,2021-05-01,2021,5,5,1
DA63,2021-05-04,2021,5,1,4,2021-05-04,2021,5,1,4
DA64,2021-04-30,2021,4,4,30,2021-05-03,2021,5,0,3
DA65,2021-04-28,2021,4,2,28,2021-05-05,2021,5,2,5
DA66,2021-05-05,2021,5,2,5,2021-05-05,2021,5,2,5
DA67,2021-04-28,2021,4,2,28,2021-05-02,2021,5,6,2
DA68,2021-05-03,2021,5,0,3,2021-05-05,2021,5,2,5
DA69,2021-05-05,2021,5,2,5,2021-05-06,2021,5,3,6
DA70,2021-05-06,2021,5,3,6,2021-05-08,2021,5,5,8
DA71,2021-04-07,2021,4,2,7,2021-05-07,2021,5,4,7
DA72,2021-05-10,2021,5,0,10,2021-05-12,2021,5,2,12
DA73,2021-05-10,2021,5,0,10,2021-05-10,2021,5,0,10
DA74,2021-05-10,2021,5,0,10,2021-05-11,2021,5,1,11
DA75,2021-05-11,2021,5,1,11,2021-05-12,2021,5,2,12
DA76,2021-05-09,2021,5,6,9,2021-05-09,2021,5,6,9
DA77,2021-05-11,2021,5,1,11,2021-05-11,2021,5,1,11
DA78,2021-05-13,2021,5,3,13,2021-05-13,2021,5,3,13
DA79,2021-05-12,2021,5,2,12,2021-05-12,2021,5,2,12
DA80,2021-05-12,2021,5,2,12,2021-05-13,2021,5,3,13
DA81,2021-05-13,2021,5,3,13,2021-05-14,2021,5,4,14
DA82,2021-05-06,2021,5,3,6,2021-05-13,2021,5,3,13
DA83,2021-05-14,2021,5,4,14,2021-05-14,2021,5,4,14
DA84,2021-05-17,2021,5,0,17,2021-05-17,2021,5,0,17
DA85,2021-05-14,2021,5,4,14,2021-05-15,2021,5,5,15
DA86,2021-05-18,2021,5,1,18,2021-05-18,2021,5,1,18
DA87,2021-05-12,2021,5,2,12,2021-05-14,2021,5,4,14
DA88,2021-05-20,2021,5,3,20,2021-05-20,2021,5,3,20
DA89,2021-05-21,2021,5,4,21,2021-05-21,2021,5,4,21
DA90,2021-05-20,2021,5,3,20,2021-05-22,2021,5,5,22
DA91,2021-05-17,2021,5,0,17,2021-05-19,2021,5,2,19
DA92,2021-05-24,2021,5,0,24,2021-05-24,2021,5,0,24
DA93,2021-05-26,2021,5,2,26,2021-05-27,2021,5,3,27
DA94,2021-05-23,2021,5,6,23,2021-05-24,2021,5,0,24
DA95,2021-02-22,2021,2,0,22,2021-05-22,2021,5,5,22
DA96,2021-05-20,2021,5,3,20,2021-05-25,2021,5,1,25
DA97,2021-05-23,2021,5,6,23,2021-05-25,2021,5,1,25
DA98,2021-05-25,2021,5,1,25,2021-05-25,2021,5,1,25
DA99,2021-05-27,2021,5,3,27,2021-05-28,2021,5,4,28
DA100,2021-04-14,2021,4,2,14,2021-05-28,2021,5,4,28
DA101,2021-05-31,2021,5,0,31,2021-05-31,2021,5,0,31
DA102,2021-05-28,2021,5,4,28,2021-05-29,2021,5,5,29
DA103,2021-05-28,2021,5,4,28,2021-05-28,2021,5,4,28
DA104,2021-05-28,2021,5,4,28,2021-06-01,2021,6,1,1
DA105,2021-06-01,2021,6,1,1,2021-06-01,2021,6,1,1
DA106,2021-06-01,2021,6,1,1,2021-06-04,2021,6,4,4
DA107,2021-05-31,2021,5,0,31,2021-06-03,2021,6,3,3
DA108,2021-06-02,2021,6,2,2,2021-06-03,2021,6,3,3
DA109,2021-06-08,2021,6,1,8,2021-06-08,2021,6,1,8
DA110,2021-06-06,2021,6,6,6,2021-06-07,2021,6,0,7
DA111,2021-06-07,2021,6,0,7,2021-06-08,2021,6,1,8
DA112,2021-06-07,2021,6,0,7,2021-06-09,2021,6,2,9
DA113,2021-06-03,2021,6,3,3,2021-06-03,2021,6,3,3
DA114,2021-06-02,2021,6,2,2,2021-06-02,2021,6,2,2
DA115,2021-06-10,2021,6,3,10,2021-06-10,2021,6,3,10
DA116,2021-06-09,2021,6,2,9,2021-06-09,2021,6,2,9
DA117,2021-06-11,2021,6,4,11,2021-06-12,2021,6,5,12
DA118,2021-06-09,2021,6,2,9,2021-06-12,2021,6,5,12
DA119,2021-06-10,2021,6,3,10,2021-06-11,2021,6,4,11
DA120,2021-06-13,2021,6,6,13,2021-06-13,2021,6,6,13
